;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
370;Apartamento;Leblon;4;2;0;261;8500.0;3000.0;620.0
371;Apartamento;Barra da Tijuca;4;3;3;200;8500.0;2160.0;350.0
372;Apartamento;Barra da Tijuca;4;0;0;249;8500.0;2850.0;750.0
373;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
374;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
375;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;420;8500.0;1000.0;1070.0
376;Apartamento;Ipanema;3;1;1;160;8500.0;1300.0;370.0
377;Apartamento;Barra da Tijuca;4;3;4;234;8500.0;3400.0;544.0
378;Apartamento;Ipanema;2;1;1;142;8500.0;2600.0;430.0
379;Apartamento;Lagoa;4;3;1;255;8500.0;2510.0;770.0
380;Apartamento;Copacabana;4;1;1;280;8500.0;1748.0;664.0
381;Apartamento;Ipanema;3;1;2;174;8500.0;2400.0;6000.0
382;Casa;Itanhangá;10;0;6;800;8500.0;0.0;0.0
383;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;0.0
384;Apartamento;Flamengo;3;1;2;220;8500.0;1700.0;750.0
385;Apartamento;Ipanema;4;1;1;150;8500.0;1800.0;500.0
386;Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0
387;Apartamento;Flamengo;4;1;2;365;8500.0;2100.0;950.0
388;Casa de Condomínio;Barra da Tijuca;4;1;1;439;8500.0;1350.0;950.0
389;Apartamento;Barra da Tijuca;4;3;3;157;8500.0;2300.0;345.0
390;Casa de Condomínio;Barra da Tijuca;4;2;4;280;8500.0;750.0;620.0
391;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
392;Apartamento;Ipanema;3;1;2;135;8500.0;2400.0;431.0
393;Apartamento;Ipanema;3;3;3;169;8500.0;2760.0;885.0
394;Apartamento;Leblon;3;2;2;138;8500.0;1250.0;4700.0
395;Apartamento;São Conrado;3;3;3;230;8500.0;2780.0;1369.0
396;Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2200.0;0.0
397;Apartamento;Ipanema;3;1;1;180;8500.0;1650.0;440.0
398;Apartamento;Copacabana;4;1;2;303;8500.0;2279.0;805.0
399;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;250.0
400;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2360.0;420.0
401;Apartamento;São Conrado;4;3;0;260;8500.0;3650.0;1170.0
402;Apartamento;São Conrado;2;2;1;100;8500.0;1600.0;840.0
403;Apartamento;Copacabana;4;0;2;130;8500.0;790.0;100.0
404;Apartamento;Barra da Tijuca;4;3;4;249;8500.0;3800.0;753.0
405;Casa;Recreio dos Bandeirantes;4;0;2;600;8500.0;0.0;1858.0
406;Apartamento;Copacabana;3;2;1;248;8500.0;1500.0;432.0
407;Apartamento;Copacabana;3;1;1;190;8500.0;1296.0;305.0
408;Apartamento;Leblon;3;1;1;140;8500.0;1400.0;532.0
409;Apartamento;Barra da Tijuca;5;3;3;157;8500.0;2300.0;0.0
410;Casa de Condomínio;Barra da Tijuca;5;3;4;500;8500.0;900.0;0.0
411;Apartamento;Copacabana;4;1;2;303;8500.0;2508.0;809.0
412;Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;345.0
413;Apartamento;Flamengo;3;1;1;165;8500.0;1377.0;3000.0
414;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
415;Apartamento;Barra da Tijuca;3;2;1;240;8500.0;3300.0;0.0
416;Apartamento;Copacabana;4;1;3;300;8500.0;1717.0;310.0
417;Apartamento;Barra da Tijuca;4;3;4;267;8500.0;2423.0;570.0
418;Apartamento;Leblon;2;2;1;165;8500.0;2500.0;500.0
419;Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3400.0;540.0
420;Apartamento;Ipanema;3;2;1;180;8500.0;1716.0;820.0
421;Casa de Condomínio;Barra da Tijuca;5;3;2;400;8500.0;860.0;780.0
422;Apartamento;Barra da Tijuca;6;3;4;360;8500.0;1600.0;750.0
423;Apartamento;Ipanema;3;1;1;140;8500.0;1300.0;462.0
424;Apartamento;Barra da Tijuca;4;3;0;160;8500.0;2300.0;345.0
425;Casa;Barra da Tijuca;4;4;4;428;8500.0;1085.0;1311.0
426;Apartamento;Ipanema;3;1;1;152;8500.0;925.0;307.0
427;Apartamento;Botafogo;4;2;2;160;8500.0;2660.0;280.0
428;Apartamento;Ipanema;4;2;1;180;8500.0;1796.0;0.0
429;Casa de Condomínio;Barra da Tijuca;4;3;1;450;8500.0;800.0;7500.0
430;Apartamento;Arpoador;2;4;2;190;8500.0;2600.0;611.0
431;Apartamento;Copacabana;3;1;1;190;8500.0;1400.0;4200.0
432;Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;350.0
433;Apartamento;Gávea;3;1;3;144;8500.0;1800.0;310.0
434;Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3500.0;600.0
435;Apartamento;Copacabana;3;1;0;200;8500.0;1850.0;0.0
436;Casa de Condomínio;Barra da Tijuca;5;4;2;420;8500.0;850.0;0.0
437;Apartamento;Urca;3;2;1;165;8500.0;3500.0;500.0
438;Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0
439;Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3300.0;750.0
440;Apartamento;Península;4;3;3;160;8500.0;2300.0;0.0
441;Apartamento;Copacabana;3;1;1;182;8500.0;1296.0;324.0
442;Casa;Gávea;4;1;2;350;8500.0;0.0;554.0
443;Apartamento;Ipanema;3;1;2;165;8500.0;1920.0;340.0
444;Apartamento;Copacabana;4;0;2;130;8500.0;730.0;1400.0
445;Apartamento;Flamengo;3;1;3;220;8500.0;1500.0;700.0
446;Apartamento;Copacabana;5;1;1;400;8500.0;2160.0;365.0
447;Casa;Recreio dos Bandeirantes;3;4;1;400;8500.0;0.0;0.0
448;Apartamento;Leme;2;1;0;200;8500.0;2300.0;510.0
449;Apartamento;Barra da Tijuca;3;3;3;260;8500.0;3600.0;530.0
450;Apartamento;Lagoa;3;2;2;245;8500.0;2000.0;890.0
451;Casa de Condomínio;Barra da Tijuca;5;2;2;300;8500.0;800.0;7500.0
452;Apartamento;Barra da Tijuca;2;2;2;110;8500.0;2200.0;700.0
453;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;460;8500.0;995.0;873.0
454;Apartamento;Barra da Tijuca;3;2;1;240;8500.0;3100.0;300.0
455;Apartamento;Península;4;3;3;156;8500.0;2300.0;345.0
456;Apartamento;Ipanema;3;1;2;130;8500.0;2220.0;540.0
457;Apartamento;Barra da Tijuca;4;3;4;256;8500.0;2900.0;0.0
458;Apartamento;Jardim Botânico;4;2;1;220;8500.0;1900.0;300.0
459;Apartamento;São Conrado;4;2;2;340;8500.0;3716.0;458.0
460;Apartamento;Leblon;3;1;1;140;8500.0;1500.0;0.0
461;Apartamento;Barra da Tijuca;4;2;1;180;8500.0;2000.0;600.0
462;Apartamento;Copacabana;3;1;1;182;8500.0;1296.0;340.0
463;Casa de Condomínio;Barra da Tijuca;4;2;4;350;8500.0;510.0;600.0
464;Apartamento;Copacabana;3;1;1;230;8500.0;3350.0;0.0
465;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;340;8500.0;500.0;690.0
466;Casa de Condomínio;Barra da Tijuca;5;4;5;400;8500.0;2135.0;1462.0
467;Apartamento;Leblon;3;3;1;166;8500.0;3500.0;680.0
468;Apartamento;Flamengo;3;1;3;220;8500.0;1500.0;700.0
469;Apartamento;Copacabana;4;1;1;270;8500.0;2477.0;7504.0
470;Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0
471;Apartamento;Ipanema;3;1;1;104;8500.0;1169.0;3131.0
472;Apartamento;Leblon;4;2;4;200;8500.0;2710.0;945.0
473;Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0
474;Apartamento;Ipanema;3;1;1;145;8500.0;1600.0;0.0
475;Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;410.0
476;Casa de Condomínio;Barra da Tijuca;3;2;3;450;8500.0;850.0;5863.0
477;Apartamento;Ipanema;3;1;1;140;8500.0;2250.0;513.0
478;Apartamento;Copacabana;3;1;1;190;8500.0;1300.0;324.0
479;Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0
480;Casa de Condomínio;Recreio dos Bandeirantes;5;2;5;400;8500.0;1000.0;480.0
481;Apartamento;Leblon;3;1;1;150;8500.0;2055.0;399.0
482;Apartamento;Leblon;4;2;0;260;8500.0;3000.0;600.0
483;Apartamento;Barra da Tijuca;4;3;2;480;8500.0;2500.0;0.0
484;Apartamento;Copacabana;3;1;1;190;8500.0;1300.0;340.0
485;Apartamento;Copacabana;3;0;2;130;8500.0;695.0;100.0
486;Casa de Condomínio;Itanhangá;4;1;1;439;8500.0;1350.0;914.0
487;Apartamento;Lagoa;3;2;1;160;8500.0;2243.0;461.0
488;Casa de Condomínio;Barra da Tijuca;4;4;3;431;8500.0;2134.0;1471.0
489;Apartamento;Barra da Tijuca;4;3;3;197;8500.0;2300.0;3500.0
490;Apartamento;Copacabana;3;1;1;190;8500.0;1286.0;324.0
491;Casa de Condomínio;Barra da Tijuca;4;3;1;400;8500.0;880.0;780.0
492;Apartamento;Leblon;4;3;4;300;8500.0;10000.0;1280.0
493;Apartamento;Leblon;4;1;1;140;8500.0;2056.0;400.0
494;Apartamento;Leblon;3;2;1;179;8500.0;3990.0;0.0
495;Casa de Condomínio;Barra da Tijuca;5;5;2;420;8500.0;850.0;0.0
496;Apartamento;Ipanema;2;1;2;95;8500.0;4000.0;800.0
497;Apartamento;Barra da Tijuca;3;2;1;240;8500.0;5748.0;12070.0
498;Apartamento;Ipanema;2;1;2;110;8500.0;2062.0;0.0
499;Apartamento;Flamengo;4;1;2;269;8500.0;2200.0;540.0
500;Apartamento;Leblon;3;2;1;110;8500.0;2300.0;400.0
501;Casa de Condomínio;Barra da Tijuca;4;3;2;410;8500.0;870.0;8100.0
502;Apartamento;Ipanema;3;1;1;102;8500.0;1170.0;337.0
503;Apartamento;Copacabana;3;1;0;200;8500.0;1600.0;800.0
504;Apartamento;Leblon;1;2;0;130;8500.0;1920.0;356.0
505;Apartamento;Copacabana;3;1;1;200;8500.0;2000.0;540.0
506;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0
507;Apartamento;Leblon;4;2;4;200;8500.0;2700.0;944.0
508;Apartamento;Lagoa;4;3;1;255;8500.0;2529.0;490.0
509;Apartamento;Barra da Tijuca;4;3;4;440;8500.0;6500.0;1500.0
510;Casa de Condomínio;Barra da Tijuca;4;3;1;400;8500.0;970.0;0.0
511;Apartamento;Barra da Tijuca;4;0;4;223;8500.0;3100.0;700.0
512;Apartamento;Copacabana;3;1;1;200;8500.0;1296.0;305.0
513;Casa de Condomínio;Barra da Tijuca;4;5;3;453;8500.0;520.0;684.0
514;Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0
515;Casa de Condomínio;Recreio dos Bandeirantes;4;2;1;348;8500.0;1003.0;6968.0
516;Apartamento;Ipanema;3;3;1;170;8500.0;2355.0;410.0
517;Apartamento;Barra da Tijuca;4;3;3;197;8500.0;1700.0;0.0
518;Casa de Condomínio;Itanhangá;6;6;4;800;8500.0;0.0;0.0
519;Apartamento;Barra da Tijuca;4;3;4;249;8500.0;2850.0;750.0
520;Apartamento;Flamengo;4;2;1;125;8500.0;1400.0;317.0
521;Apartamento;Ipanema;5;3;1;300;8500.0;2000.0;1000.0
522;Casa de Condomínio;Barra da Tijuca;4;2;4;470;8500.0;510.0;600.0
523;Casa de Condomínio;Barra da Tijuca;5;2;2;450;8500.0;850.0;5500.0
524;Apartamento;Gávea;3;1;3;144;8500.0;1800.0;310.0
525;Apartamento;Leblon;3;3;1;166;8500.0;3577.0;500.0
526;Apartamento;Leblon;4;2;1;140;8500.0;1960.0;350.0
527;Casa de Condomínio;Barra da Tijuca;3;4;1;350;8500.0;1172.0;721.0
528;Apartamento;Barra da Tijuca;3;2;1;159;8500.0;900.0;600.0
529;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;400.0
530;Apartamento;Leblon;3;3;1;170;8500.0;2252.0;606.0
531;Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;400.0
532;Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0
533;Apartamento;Leblon;4;2;1;145;8500.0;2120.0;480.0
534;Apartamento;Copacabana;3;1;1;180;8500.0;1296.0;305.0
535;Apartamento;Copacabana;3;1;1;190;8500.0;1234.0;324.0
536;Apartamento;Ipanema;3;1;2;130;8500.0;2700.0;0.0
537;Apartamento;Barra da Tijuca;4;3;3;160;8600.0;2300.0;250.0
538;Apartamento;Leblon;3;1;1;220;8600.0;3300.0;0.0
539;Casa;Lagoa;3;3;1;250;8600.0;1900.0;580.0
540;Apartamento;Leblon;3;3;1;130;8600.0;1300.0;500.0
541;Apartamento;Lagoa;3;3;0;250;8600.0;1900.0;580.0
542;Apartamento;Barra da Tijuca;4;3;3;157;8600.0;2312.0;3456.0
543;Apartamento;Barra da Tijuca;4;3;3;160;8600.0;2300.0;250.0
544;Apartamento;Barra da Tijuca;4;3;3;160;8600.0;2300.0;250.0
545;Apartamento;Lagoa;3;3;1;250;8600.0;1900.0;580.0
546;Apartamento;Ipanema;4;1;2;220;8700.0;2300.0;0.0
547;Apartamento;Ipanema;4;2;1;191;8700.0;3700.0;150.0
548;Apartamento;Leblon;3;2;1;200;8700.0;2792.0;0.0
549;Apartamento;Ipanema;3;1;1;130;8700.0;1900.0;300.0
550;Apartamento;Arpoador;4;4;2;180;8700.0;2400.0;700.0
551;Apartamento;Flamengo;5;2;1;340;8700.0;2700.0;150.0
552;Apartamento;Lagoa;3;2;1;252;8800.0;1900.0;600.0
553;Apartamento;Ipanema;4;1;1;200;8800.0;2500.0;500.0
554;Apartamento;Flamengo;4;1;0;230;8800.0;1850.0;450.0
555;Apartamento;Flamengo;4;1;1;240;8800.0;1700.0;0.0
556;Apartamento;Barra da Tijuca;4;2;2;178;8891.0;2500.0;3500.0
557;Apartamento;Copacabana;4;1;1;170;8900.0;3611.0;555.0
558;Apartamento;Ipanema;3;2;1;240;8900.0;1700.0;550.0
559;Apartamento;Barra da Tijuca;4;3;2;303;8900.0;2277.0;1690.0
560;Apartamento;Barra da Tijuca;4;0;2;179;8900.0;2529.0;406.0
561;Apartamento;Ipanema;3;2;1;240;8900.0;1600.0;400.0
562;Apartamento;Copacabana;3;2;1;275;8900.0;2122.0;750.0
563;Apartamento;Leblon;5;4;3;350;8900.0;1870.0;0.0
564;Apartamento;Barra da Tijuca;5;3;3;266;8900.0;3500.0;450.0
565;Apartamento;Leblon;3;1;1;160;8900.0;1600.0;0.0
566;Apartamento;Ipanema;3;2;1;300;8900.0;1750.0;550.0
567;Apartamento;Barra da Tijuca;3;3;3;266;8900.0;3500.0;480.0
568;Apartamento;Barra da Tijuca;4;0;4;500;8900.0;3500.0;3500.0
569;Apartamento;Flamengo;3;1;1;137;8900.0;1945.0;371.0
570;Apartamento;Leblon;2;3;2;140;8900.0;1700.0;603.0
571;Casa;Laranjeiras;4;0;2;85;8900.0;0.0;0.0
572;Apartamento;Ipanema;3;0;1;180;8900.0;2300.0;0.0
573;Apartamento;Flamengo;4;1;1;290;8960.0;1800.0;700.0
574;Apartamento;Ipanema;4;3;1;232;8990.0;4500.0;1200.0
575;Apartamento;Barra da Tijuca;4;3;4;240;8990.0;4877.0;9070.0
576;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;300;9000.0;600.0;3000.0
577;Apartamento;Barra da Tijuca;4;4;4;397;9000.0;4000.0;1000.0
578;Apartamento;Copacabana;3;1;2;200;9000.0;2289.0;0.0
579;Casa de Condomínio;Barra da Tijuca;4;2;4;350;9000.0;1050.0;7000.0
580;Apartamento;Barra da Tijuca;4;4;4;492;9000.0;5800.0;1300.0
581;Apartamento;Copacabana;4;2;1;200;9000.0;2100.0;0.0
582;Apartamento;Ipanema;3;1;1;145;9000.0;1100.0;3900.0
583;Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;950.0;5500.0
584;Casa de Condomínio;Barra da Tijuca;4;3;4;320;9000.0;500.0;5000.0
585;Apartamento;Leblon;3;1;1;180;9000.0;1554.0;569.0
586;Apartamento;Leblon;3;2;1;170;9000.0;1700.0;300.0
587;Apartamento;Lagoa;3;3;0;280;9000.0;1700.0;0.0
588;Apartamento;Copacabana;3;1;1;100;9000.0;900.0;220.0
589;Apartamento;Copacabana;3;0;1;98;9000.0;562.0;200.0
590;Apartamento;Copacabana;4;1;4;250;9000.0;2500.0;6000.0
591;Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0
592;Casa de Condomínio;Barra da Tijuca;4;4;4;341;9000.0;850.0;766.0
593;Apartamento;Ipanema;3;1;1;150;9000.0;1200.0;2200.0
594;Apartamento;Barra da Tijuca;4;3;2;290;9000.0;3700.0;600.0
595;Apartamento;Lagoa;3;2;2;250;9000.0;2100.0;500.0
596;Apartamento;Barra da Tijuca;4;2;4;353;9000.0;1500.0;912.0
597;Casa de Condomínio;Barra da Tijuca;4;5;2;390;9000.0;900.0;1380.0
598;Apartamento;Leblon;3;1;1;190;9000.0;3000.0;700.0
599;Apartamento;Recreio dos Bandeirantes;5;4;4;740;9000.0;3000.0;2500.0
600;Casa de Condomínio;Barra da Tijuca;5;1;2;250;9000.0;1650.0;500.0
601;Apartamento;Ipanema;3;1;2;140;9000.0;2200.0;557.0
602;Apartamento;Barra da Tijuca;6;4;4;460;9000.0;2360.0;1800.0
603;Apartamento;Leblon;3;1;1;135;9000.0;1006.0;270.0
604;Casa de Condomínio;Barra da Tijuca;4;3;4;381;9000.0;706.0;0.0
605;Apartamento;Copacabana;2;4;2;185;9000.0;2600.0;0.0
606;Apartamento;Barra da Tijuca;4;3;4;388;9000.0;4500.0;15000.0
607;Apartamento;Barra da Tijuca;4;2;4;225;9000.0;4500.0;1000.0
608;Apartamento;Ipanema;4;1;1;260;9000.0;4150.0;925.0
609;Apartamento;Copacabana;4;1;0;220;9000.0;2100.0;570.0
610;Apartamento;Leblon;4;1;1;142;9000.0;1563.0;330.0
611;Apartamento;Leme;3;1;1;170;9000.0;1342.0;0.0
612;Casa;Barra da Tijuca;4;4;4;450;9000.0;1123.0;0.0
613;Apartamento;Leblon;3;2;3;160;9000.0;1700.0;700.0
614;Casa de Condomínio;São Conrado;4;2;2;400;9000.0;850.0;450.0
615;Apartamento;Laranjeiras;4;2;3;284;9000.0;3200.0;0.0
616;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;500;9000.0;1000.0;1100.0
617;Casa de Condomínio;Barra da Tijuca;5;4;5;300;9000.0;580.0;680.0
618;Apartamento;Barra da Tijuca;3;2;2;200;9000.0;1700.0;550.0
619;Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0
620;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;350;9000.0;550.0;3000.0
621;Casa;Itanhangá;3;2;1;321;9000.0;1400.0;0.0
622;Casa de Condomínio;Barra da Tijuca;4;2;3;330;9000.0;860.0;0.0
623;Casa de Condomínio;Recreio dos Bandeirantes;4;4;3;500;9000.0;1000.0;900.0
624;Apartamento;Leblon;4;2;4;200;9000.0;2710.0;994.0
625;Apartamento;Barra da Tijuca;3;1;2;174;9000.0;2400.0;600.0
626;Apartamento;Flamengo;3;1;1;250;9000.0;1650.0;583.0
627;Apartamento;Leblon;4;3;0;230;9000.0;5030.0;760.0
628;Apartamento;Ipanema;5;4;1;380;9000.0;4076.0;760.0
629;Apartamento;Ipanema;1;1;1;110;9000.0;2900.0;670.0
630;Apartamento;Copacabana;3;0;0;100;9000.0;3895.0;4500.0
631;Apartamento;Flamengo;3;0;1;600;9000.0;3400.0;2178.0
632;Apartamento;Lagoa;5;3;1;250;9000.0;2670.0;550.0
633;Apartamento;Copacabana;4;1;4;240;9000.0;2320.0;600.0
634;Apartamento;Lagoa;3;3;1;252;9000.0;1900.0;600.0
635;Apartamento;Ipanema;4;3;2;230;9000.0;3000.0;1100.0
636;Apartamento;Lagoa;2;2;0;150;9000.0;1913.0;470.0
637;Apartamento;Humaitá;3;2;2;200;9000.0;1200.0;380.0
638;Apartamento;Ipanema;4;2;1;160;9000.0;2500.0;600.0
639;Casa;Recreio dos Bandeirantes;4;0;0;686;9000.0;0.0;0.0
640;Casa de Condomínio;Barra da Tijuca;4;3;4;280;9000.0;950.0;4500.0
641;Apartamento;Barra da Tijuca;3;3;1;306;9000.0;2300.0;170.0
642;Casa de Condomínio;Barra da Tijuca;4;4;4;300;9000.0;934.0;8865.0
643;Apartamento;Barra da Tijuca;4;3;4;230;9000.0;2750.0;600.0
644;Casa de Condomínio;Barra da Tijuca;4;3;4;355;9000.0;707.0;600.0
645;Apartamento;São Conrado;3;2;1;170;9000.0;1600.0;0.0
646;Casa de Condomínio;Barra da Tijuca;4;3;4;350;9000.0;934.0;8865.0
